237, -3.715801, 0.617704, -10.110714, -0.209756, -0.199664, 0.251755
238, -3.768473, 0.562637, -10.058042, -0.324260, -0.619511, 0.518931
239, -3.806781, 0.799663, -10.168175, 0.263526, 0.021710, -0.145191
240, -3.782839, 0.615310, -10.127473, 0.874213, -0.543175, -0.503970
241, -3.825934, 0.605733, -10.206482, -0.492199, 0.029344, -0.084122
242, -3.806781, 0.543484, -10.194510, -0.889145, -0.046992, 0.343359
243, -4.448427, 0.864307, -10.103531, -3.270825, 18.655298, 43.976944
244, -1.936909, 2.185906, -9.888053, 27.049786, -0.787450, 16.244122
245, -2.353500, 0.984017, -9.624691, -14.278460, 24.456825, -70.305496
246, -3.201048, 0.586579, -9.538500, -5.263192, -7.695847, -35.687180
247, -3.646369, -0.557849, -11.104307, -41.537998, -11.711114, 11.106717
248, -3.928885, 0.629675, -11.159374, 13.217725, -4.695847, 6.251756
249, -3.189077, 0.653617, -10.386046, -0.812810, -4.840885, 16.854809
250, -3.090914, 0.610521, -10.141838, -8.026550, 7.724000, 20.060915
251, -3.679888, 0.526724, -10.046070, 2.843679, -1.337068, 30.129618
252, -4.043807, -0.452504, -10.395623, 6.385664, 31.846136, 47.984581
253, -3.914520, -0.095768, -12.373234, 22.691008, 22.609497, 27.793739
254, -3.593697, 0.440533, -9.646238, 38.378033, 26.708733, -10.381832
255, -1.300051, 1.929726, -8.892065, -6.385329, 3.258351, 4.473130
256, -1.651999, 1.118092, -6.794744, -13.370062, -6.199664, -0.679542
257, -2.746149, 0.940921, -8.669404, -7.858611, 2.357588, 33.534195
258, -2.671929, 1.379060, -9.363723, 21.217724, -10.428672, 3.595267
259, -3.720589, 0.385466, -12.830526, -23.370062, 9.594230, -26.923817
260, -4.089296, 0.560243, -12.504915, 18.339863, 19.655298, 48.862442
261, -5.092467, 1.563414, -13.555970, 38.065056, 2.823237, 71.053284
262, -2.387019, 0.648829, -10.357316, 14.164289, 22.472092, -27.549770
263, -1.877054, 0.148441, -9.880870, -3.110520, -2.344702, 0.076183
264, -2.521094, -0.873884, -10.536881, -18.912046, 9.143847, -59.045952
265, -4.103662, 1.613692, -14.401123, 6.408564, -1.657679, -9.862748
266, -1.278504, 0.198719, -5.295974, 20.149023, 28.098045, 17.793739
267, -4.944026, 0.679953, -14.942212, 12.141389, -21.520275, 17.549465
268, -3.055001, 2.705448, -12.873622, -11.499833, -7.405771, -20.420000
269, -1.312023, 0.660800, -6.390124, 18.072687, 16.540794, -37.122292
270, -3.332729, -0.730232, -12.263101, -16.942581, 18.876673, -64.404732
271, -4.812346, 1.912967, -13.510480, -8.118154, 43.693466, 4.999847
272, -2.178724, 1.216254, -6.959944, 32.599403, -8.153862, 26.228855
273, -3.971981, 0.660800, -9.085996, 37.423832, -22.711115, 99.931145
274, -3.857059, 0.325611, -13.812149, 17.691008, 4.853771, 38.755569
275, -4.307169, 0.933739, -13.091495, 20.729176, 7.311787, 9.564733
276, -1.338359, 0.763750, -7.165845, -36.110519, 13.052244, -0.908550
277, -3.385401, 0.797269, -13.759477, -5.385329, -24.588976, -25.320763
278, -2.949656, 1.017536, -8.487445, -25.026550, -5.085160, 51.877708
279, -2.305616, 1.532289, -8.329428, -14.744108, -1.711114, -3.847481
280, -1.683124, 1.577779, -8.832210, 10.408565, 7.403390, 11.732672
281, -2.454057, 2.439692, -9.229648, -16.057085, 0.685832, -1.206260
282, -1.884237, 1.886631, -7.280767, -16.362429, 2.273619, -4.290229
283, -2.473210, 0.292093, -7.000646, -9.423497, 34.609497, -23.824581
284, -4.338294, 2.317587, -14.008474, 65.225357, 12.174382, -32.000153
285, -2.841917, 1.266533, -8.631097, 8.133756, -14.520274, 61.305191
286, -3.993528, 1.192312, -12.811373, 57.744446, 25.640030, -4.679543
287, -2.868254, 1.491588, -9.246407, 2.797877, 6.533161, 77.992210
288, -3.095703, 2.681506, -12.275072, 12.416198, 12.647664, 46.816643
289, -1.606509, 0.756568, -6.483498, 23.706274, 12.075146, 25.824274
290, -3.560178, 0.495600, -9.062054, 10.065053, -25.741648, 27.427328
291, -5.645527, 1.168370, -14.211981, 14.561236, 16.678198, -22.320763
292, -1.620875, 1.987187, -8.616732, 23.958183, 43.891937, -45.649010
293, -1.225831, 0.615310, -7.254431, -13.362428, 5.487359, -31.839848
294, -0.706289, -1.024718, -10.548853, -26.102886, 17.388123, -50.068855
295, -2.813187, -1.606509, -12.820950, 12.431465, 5.021710, -66.565041
296, -0.900220, 0.861913, -6.030994, 2.881847, -13.436305, 16.961679
297, -5.216965, 1.149217, -9.916783, -21.278460, -11.192030, 58.259392
298, -4.975151, 3.418920, -8.808268, 252.065063, -138.161484, -47.045952
299, -2.221819, 0.304064, -10.369287, 11.958182, 1.250718, 78.289925
300, -3.055001, 1.333570, -12.373234, 8.790244, 21.731634, -39.320763
301, -2.726996, 1.951274, -9.272743, -20.675406, -15.077526, 58.999847
302, -2.099715, 0.802058, -12.334927, 6.660472, -30.978291, -8.710076
303, -2.770091, 2.645593, -11.633426, -60.362427, -26.688213, 29.328091
304, 0.644040, -1.211466, -1.953669, -43.049450, 63.807968, 39.389160
305, -0.926556, 0.270545, -9.136273, -17.247925, 7.021710, -43.878014
306, -4.055778, -0.778116, -15.444995, 24.255892, -38.917221, -28.786413
307, -3.134010, 1.414973, -9.550470, 34.469635, 0.846138, 3.221221
308, -3.603273, 0.308852, -12.339715, 42.225361, -9.138596, -1.946718
309, -2.334347, 0.725443, -8.125920, -10.660138, 0.899573, -16.305496
310, -2.609680, 1.805228, -9.447519, 24.881847, 30.220184, 12.373893
311, -1.953669, 0.744597, -9.035717, 0.179557, -15.108061, 32.412064
312, -5.681440, -0.509965, -14.604630, 22.591770, 10.059878, 82.175415
313, -3.950433, 0.129287, -12.258312, 27.339863, -57.069893, -6.824580
314, -5.722142, 0.086191, -11.891999, 1.790244, -17.756916, 46.396797
315, -2.195483, 0.471658, -12.136209, 32.584137, -0.466839, 22.534199
316, -1.470040, -0.775721, -9.698911, 15.194823, -23.573709, -7.977252
317, -1.261744, -1.592144, -9.629479, -30.202124, 42.052246, -58.878014
318, -3.342305, 0.430956, -10.168175, 11.355129, 9.762168, -38.458168
319, -1.565808, -0.639252, -9.284714, -24.789909, -13.489740, -44.664276
320, -2.346318, 2.880225, -12.955025, 14.446733, 6.075145, 15.648703
321, -4.254497, -0.447716, -9.799467, -4.018917, -3.169129, 20.702137
322, -0.409408, 2.461239, -7.867347, 17.210091, 31.937742, -9.969619
323, -2.777274, -2.652776, -9.397242, -13.171589, 14.021710, -62.572670
324, -0.493206, 1.137246, -6.768408, -1.003649, -27.382870, 7.679236
325, -2.145205, 1.082179, -7.254431, 27.065052, -33.329437, 72.694504
326, -2.480393, -0.371101, -11.413159, -8.354795, -14.039358, 162.679230
327, -0.909797, -0.799663, -9.102755, -23.003649, -14.680580, 82.053284
328, -1.381454, 0.227449, -7.182605, -16.484566, -11.314168, -30.778778
329, -3.076549, 0.450110, -12.674904, 34.149025, -23.337069, -1.114657
330, -5.310339, 0.246603, -11.530476, 40.507801, -21.993557, -13.519237
331, -4.240131, -0.493206, -14.683639, 13.645205, -48.390503, -6.320764
332, -4.529830, 1.108515, -10.565612, 33.675739, -14.596610, 23.183054
333, -3.555389, -1.211466, -9.732430, -7.331894, 34.059875, 63.060913
334, -2.346318, 1.553837, -9.095572, 3.935282, 16.349955, -8.710076
335, -5.755661, 0.756568, -13.934254, 5.278793, -13.375237, -26.748245
336, -3.639187, 1.647211, -10.876858, -17.637238, 64.601860, 58.434959
337, -1.422156, -0.531513, -6.888118, -5.965482, 26.754534, -6.221527
338, -5.619191, 0.320823, -14.628572, 41.378033, -24.688213, -8.129924
339, -3.586514, 1.395820, -8.264784, 23.645205, 10.701099, 109.480759
340, -1.288080, 0.818817, -8.719683, 25.744442, -5.955389, 45.259392
341, -1.587356, 0.706289, -6.981492, -13.652505, 21.243084, -17.649008
342, -1.719037, 1.249773, -6.531382, -29.446398, 20.838505, 10.999847
343, -2.348712, 0.337582, -14.654908, 13.309327, 16.731634, -15.000153
344, -2.140416, 1.575385, -5.583278, -13.041818, -4.199664, 38.763206
345, -3.536236, 0.653617, -9.244013, 6.225358, 22.502626, 60.961678
346, -2.813187, -0.038307, -8.650250, -5.446398, 12.082779, 64.221222
347, -5.327099, -1.391031, -17.887081, 7.843678, -42.024094, 27.389160
348, -1.168370, 0.660800, -7.357382, 9.210092, 5.098046, -33.595573
349, -3.926491, -1.795651, -12.382811, -3.782276, 36.556061, -63.313133
350, -1.663970, 1.805228, -10.766725, -123.919685, -23.688213, 87.183052
351, -3.734955, 0.124498, -8.702923, -16.873878, -11.520274, 37.892975
352, -2.415750, 1.783680, -16.065094, -5.568535, -14.138596, -6.939084
353, -3.495534, -1.388637, -10.438719, -24.301359, 13.456824, -16.053589
354, -2.375048, -0.651223, -6.129156, 57.210094, -29.665312, 24.160152
355, -3.239355, 0.284910, -8.389282, 4.927648, -0.833252, 79.702133
356, -2.044648, 2.082955, -8.432378, 10.026885, 18.273619, 68.816643
357, -3.904943, 1.704672, -12.648567, 31.484900, -23.214931, 44.877708
358, -1.187524, 1.561020, -6.263232, -22.934948, 27.525528, 3.625801
359, -2.995146, 1.838747, -12.387599, -19.484566, 4.426291, -12.091756
360, -1.771709, 1.209072, -7.618350, 17.729176, 4.357588, -0.397099
361, -7.419631, -0.742203, -17.140089, -27.392963, -56.344704, 37.007484
362, -2.564190, -0.991199, -13.462596, -52.133419, 12.288886, 12.976946
363, -1.932121, 0.907402, -8.870517, -9.400596, 9.624763, -48.274963
364, -3.567360, -0.933739, -14.748282, 19.057419, -55.421036, -12.496336
365, -2.657564, 1.742979, -8.456320, -3.828077, -32.558441, 30.320459
366, -2.856282, 0.670376, -10.398018, 16.232992, -15.932488, -10.450535
367, -5.370194, 0.438139, -14.963760, 12.240625, -30.764549, -23.206261
368, -4.345476, 2.341529, -12.191275, 34.652840, 18.968275, 48.106720
369, -1.187524, 1.640028, -8.508993, -26.606703, -23.016459, 129.076187
370, -6.792350, -1.362301, -11.973403, -16.415863, 21.510260, 139.786102
371, -3.682282, 1.601721, -13.453019, 2.461999, -24.795084, 56.900612
372, -3.883395, 0.318429, -10.711658, 0.660473, -17.566076, 19.488398
373, -3.418920, 1.228225, -8.307879, -85.286095, 1.922474, 64.267021
375, -2.509123, 2.233790, -13.704411, -18.904413, -6.161496, -12.404733
376, -1.374272, -0.981623, -10.568007, -9.996016, 2.647664, -75.763512
377, -4.074931, -3.062184, -16.129736, -19.469299, 33.220184, -78.862747
378, -1.611298, 2.461239, -13.740323, 16.469633, 13.785069, 23.747938
379, -1.086968, 0.744597, -5.408502, -31.263193, -34.069893, 62.350990
380, -6.181828, -1.182736, -16.812084, 21.332228, -14.413404, 16.190687
381, -2.178724, -0.320823, -8.664616, 33.286427, -35.505005, 55.954048
382, -2.722207, -0.067038, -8.918401, 4.637572, 28.517893, 85.267021
383, -4.405331, -0.392649, -17.925388, 20.301695, -19.382870, -17.633739
384, -5.099649, 0.057461, -15.990873, -20.049452, 6.510260, 47.419693
385, -1.417367, -1.302446, -11.590330, -21.377695, 7.136214, -13.053588
386, -3.227384, 0.186748, -10.036493, 64.439102, 102.136215, -7.916183
387, -1.927332, 1.139640, -7.582437, -31.789907, 43.617126, 0.442595
388, -2.789245, 0.998382, -12.571953, 1.248259, 20.754534, -43.450531
389, -1.702277, 1.031901, -8.786720, -5.385329, 22.067513, 6.618168
390, -1.896208, 2.147599, -12.832921, 40.652840, -38.871422, -22.229160
391, -1.400608, 1.103727, -6.993463, 5.255893, 32.907204, 54.305191
392, -6.940791, 0.466869, -16.733076, 51.843681, -16.245464, 7.747939
393, -1.728614, 1.113304, -5.781997, -35.828075, 21.372856, 7.259389
394, -6.296751, 2.111686, -13.168109, 57.286430, 15.693466, 78.847176
395, -1.663970, 0.596156, -10.579977, 12.454366, -6.802717, 80.114349
396, -1.745373, 0.689530, -11.089942, -4.118154, -13.672946, -20.274961
397, -0.792481, -0.703895, -9.500193, -26.339527, 18.472092, -64.839844
398, -3.117250, -1.295263, -11.994950, -22.797543, 13.273619, -62.771149
399, -2.664747, -0.325611, -10.594342, -8.644871, -11.695848, -64.252060
400, -1.707066, -0.292093, -8.614338, -23.194489, 1.098046, -24.916183
401, -2.197877, 0.351948, -9.153033, -10.301359, -7.833251, -68.771149
402, -6.265626, 0.442927, -16.148890, -1.560901, 32.014076, -25.481070
403, -4.110844, -0.332794, -7.936779, -7.301359, 0.708733, 20.663969
404, -3.892972, 0.964863, -14.223952, -17.560902, -4.711114, 18.030382
405, -0.840365, 0.490811, -5.674258, -38.171585, 15.685833, -0.091756
406, -3.768473, -0.881066, -10.469844, -11.805177, 7.556062, -68.664276
407, -4.582502, 0.624887, -14.279018, -11.255558, 44.021713, 3.465496
408, -1.697489, -0.232238, -7.223306, -41.896778, 13.914840, -41.587936
409, -2.370260, -1.393425, -12.145785, -5.118154, -11.276000, -94.313133
410, -2.415750, -0.861913, -10.486604, 7.782610, -11.245465, 2.236488
411, -1.920150, 1.347936, -6.363788, -9.705939, 17.014076, 54.282288
412, -3.059790, 1.594538, -10.541670, 30.668106, -40.276001, -29.259695
413, -1.510741, 0.124498, -14.599842, -14.484566, -13.291266, -12.679543
414, -1.177947, 1.110910, -6.418855, -33.293724, 25.685833, -5.259695
415, -6.452374, 1.127669, -13.235147, 18.026884, -11.176764, 26.412062
416, -5.260061, 0.316035, -8.734048, 49.752079, -16.573709, 41.442596
417, 1.086968, 0.957681, -6.078878, -20.522734, 65.884300, -26.671909
418, -6.560112, -0.378284, -13.484144, 14.393297, -12.100428, 24.038015
419, -1.142034, 1.434127, -8.022970, -32.621967, -9.398137, 53.480766
420, -5.307945, -1.053449, -14.022840, -8.133421, -44.046989, 2.908244
421, -5.226542, 1.455675, -15.241488, 60.393299, 37.647667, 68.114349
422, -4.910508, 0.758962, -9.897630, 39.576504, -66.772186, 152.305191
423, -4.941632, 1.307234, -13.838486, -39.499832, -11.352336, 69.961678
424, -1.345541, -0.718261, -8.980651, -38.759373, 1.731634, -42.427635
425, -0.268151, 0.995988, -5.940014, -70.118156, 33.670563, -16.931450
426, -0.840365, 1.321599, -6.914454, 0.492534, -13.260733, 25.152519
427, -4.402937, -0.646434, -9.801862, -8.713573, 6.983542, 20.885344
428, -1.838747, 2.255338, -9.701305, 11.530702, -7.924855, -31.160458
429, -1.223437, -0.229843, -7.924808, -14.064718, -7.237832, -37.771149
430, -4.232948, -0.090980, -15.816096, 3.805511, 28.647665, -27.641375
431, -0.268151, 1.651999, -4.711789, -34.423496, -10.993557, 27.007481
432, -6.914454, -0.416591, -17.743429, 20.042152, -31.306534, 32.526566
433, -0.749385, 0.287304, -3.280056, -13.415863, 24.624763, -14.534504
434, -5.181052, 0.505177, -13.134590, -7.194489, 18.517893, 65.015114
435, -3.246537, 0.076614, -12.947843, 19.973450, -6.329435, 38.106720
436, -1.673547, 1.922544, -9.651027, -13.759375, 1.479726, -29.710077
437, -1.168370, 0.811634, -8.262390, 94.149017, 101.685829, -72.656647
438, -1.917755, 0.301669, -13.965378, 1.706274, -31.894320, -41.778778
439, -3.296816, 1.039083, -10.347739, 10.561236, -22.230198, 12.205954
440, -3.833117, 1.637634, -12.069171, -36.927311, -21.596611, 54.831909
441, -2.339135, 3.093308, -12.864045, -25.301359, -11.627145, -5.878016
442, -2.001553, 3.078943, -7.587225, -3.026550, 6.510260, 30.801374
443, -1.623269, 2.070984, -7.694964, 7.072686, 8.609496, 14.999847
444, -2.779668, 2.564190, -8.786720, 13.126122, -10.917221, 56.816643
445, -2.561796, 0.995988, -7.750031, -55.721207, 3.067512, 26.076183
446, -2.185906, 2.655170, -10.139444, 17.225359, -3.016458, 6.595267
447, -4.369418, 1.769315, -9.928754, 23.584137, -29.123327, -28.084122
448, -4.498705, 1.704672, -13.261483, -14.331894, -10.527908, 40.419693
449, -2.377442, 3.265691, -7.398083, 4.607038, -11.329434, 104.526566
450, -3.945644, 0.351948, -11.829750, 9.156656, -21.749283, -26.870382
451, -2.652776, 0.691924, -11.449072, 9.339862, 13.006443, -56.000153
452, -2.047042, 1.259350, -9.284714, 1.736809, 12.601863, -62.160461
453, -5.240908, 2.047042, -11.441890, 18.607037, -0.848519, -40.320763
454, -5.161899, -0.088585, -10.931925, 12.927649, -32.024094, 52.992210
455, -4.577713, 0.615310, -10.939107, 19.568869, -11.268366, 55.732674
456, -4.644751, -0.098162, -10.819397, -7.431130, 5.617130, 41.419693
457, -2.188300, 2.027889, -10.843339, -6.721207, 11.487359, -40.809311
458, -0.720655, 0.464475, -6.375759, -6.850978, -0.146229, -18.755878
459, -1.089362, -0.067038, -6.959944, -32.102882, 15.685833, -10.916183
460, -3.509900, 0.646434, -12.926294, 7.431465, 14.250718, -79.290230
461, -3.861847, 0.490811, -16.833632, 0.072686, 11.433924, -3.839848
462, -2.547431, 0.395043, -7.479486, -18.896780, -1.367603, 56.282288
463, -0.538695, 0.565032, -8.781932, -15.026550, -8.466839, 37.854813
464, -2.346318, -0.062249, -11.631032, 24.996351, 5.953008, 55.595268
465, -1.350330, 0.830788, -10.484209, 20.248259, -4.604244, 22.213587
466, -1.929726, -0.349553, -11.178528, 14.813145, -7.161496, 3.343359
467, -0.404620, 0.102951, -7.364564, -15.163956, 32.548431, -18.328398
468, -1.482011, -0.067038, -10.637438, -19.599070, 17.029345, -29.923817
469, -0.797269, 1.798045, -11.286266, -48.614334, -18.314167, -3.099390
470, -2.269703, 0.079009, -10.675745, -16.797543, -17.466839, 9.831908
471, -1.996764, -0.033519, -10.553641, 5.378030, 3.204916, -1.961985
472, -2.801216, 1.606509, -12.330138, 13.011618, 32.922470, -40.671906
473, -1.529895, -0.057461, -9.710882, 3.049786, 4.418657, 13.244122
474, -1.666364, 1.517924, -8.583213, 15.881846, -19.192030, 13.244122
475, 4.019865, -2.157176, -0.411803, -37.889145, 35.769798, 4.465496
476, -2.681506, 1.874660, -7.656657, 37.179558, -41.993553, -20.557405
477, -3.227384, 1.539472, -14.195222, -8.896779, -8.230198, 8.518931
478, -5.152322, -0.818817, -13.876793, 9.469633, -10.535542, 34.480766
479, -2.853888, 1.635240, -10.022128, 11.828411, -32.176765, 62.358627
480, -3.584120, 3.241749, -10.062830, -14.973116, 3.113313, -0.710077
481, -1.632846, 1.283292, -7.848193, 1.561236, -16.947756, -1.000153
482, -5.693411, -1.084573, -14.295778, 27.225359, 2.342321, -15.015420
483, -3.569755, 1.709460, -9.454702, 1.255893, 11.273619, 33.503662
484, -1.917755, 0.672771, -7.321469, 2.843679, -4.321801, -1.565038
485, -6.512228, -0.866701, -17.961302, 50.935284, -8.466839, 43.908241
486, -2.513912, -0.421380, -10.074800, 10.782610, -7.772183, 49.908241
487, -4.503493, 2.106897, -15.500062, -6.621970, 19.716366, 11.083817
488, -1.577779, 0.555455, -6.742072, 7.507801, -2.237832, 1.999847
489, -5.243302, -0.169988, -12.241553, 18.637571, -19.642412, 12.671603
490, -1.405396, 1.900996, -9.212888, -34.240288, 14.716367, -11.107023
491, -2.726996, -0.490811, -10.431537, 4.232992, 39.991173, -51.252060
492, -2.839523, 2.008735, -10.632649, 4.217725, 6.479725, 2.076183
493, -2.585738, 0.644040, -7.417237, -4.507466, -2.848519, 48.976944
494, -2.085350, 0.957681, -8.039729, 0.973450, -14.153862, 44.167786
495, -3.023877, 0.615310, -9.059659, -1.553268, -17.016459, 81.992210
496, -2.353500, -0.225055, -18.083405, -1.331894, -24.214931, 19.763206
497, -0.952892, 1.058237, -6.720524, 9.958182, 10.159115, -29.473434
498, -3.007117, 2.968810, -13.953407, -10.866245, 25.838505, -5.900916
499, -1.328782, -0.234632, -7.845799, -31.499834, 27.907206, -81.694809
500, -1.544260, 1.498770, -9.437943, -14.110519, 0.166748, -60.893280
501, -1.410185, 0.684742, -8.113950, 9.568870, 2.601863, 17.053282
502, -2.154782, 0.792481, -8.350975, -10.179222, 13.724000, 40.671600
503, -0.196325, 2.082955, -6.141127, -24.079985, 20.395756, -21.587938
504, -2.260126, 1.577779, -7.802703, -1.576168, -1.329435, 29.496031
505, -1.113304, 1.345541, -5.861006, -51.232655, 46.090416, -6.816947
506, -3.119645, 0.636858, -8.655039, -5.469298, 12.975908, 8.946412
507, -2.731784, 0.847547, -9.006987, 10.942915, -3.016458, -13.664275
508, -3.095703, 1.491588, -9.823409, -2.163955, -3.436305, 22.427328
509, -5.106832, 0.454898, -11.628637, -8.980749, -1.146229, 29.587633
510, -2.590526, 0.857124, -7.225700, 16.339863, -1.245465, -1.954351
511, -2.408567, 0.545878, -7.785944, 24.767344, 4.418657, 1.305191
512, -2.425326, 0.646434, -9.981427, 38.248260, -28.199663, -9.878016
513, -3.138798, 0.924162, -11.480197, -4.515100, 8.105680, 56.457863
514, -3.679888, 1.168370, -10.541670, 3.759709, -15.512641, 107.328087
515, -1.795651, 1.936909, -9.193734, 26.660473, 1.693466, 26.320457
516, -2.806004, 1.853112, -14.721946, 8.362762, 49.365219, 8.274656
517, -1.096544, 1.297657, -5.070919, 5.469633, -16.359970, 19.022747
518, -4.639963, 0.596156, -14.219164, -55.599068, -31.321802, 55.755569
519, -0.557849, 0.545878, -5.157110, 10.515434, -38.543175, -28.259695
520, -6.234501, 0.153229, -16.189592, -6.125787, 5.059878, -45.969620
521, 1.460463, 0.636858, -2.674323, 84.813141, -48.184395, -50.534508
522, -1.999158, 0.883460, -6.540959, -30.675406, 18.044611, 14.465496
523, -3.031059, 0.311246, -9.191340, -32.476929, 32.632401, 31.702139
524, -1.747767, 1.414973, -8.595184, -15.576168, -27.237831, -22.068855
525, -5.080496, 3.720589, -14.417882, 27.271160, 71.769798, -37.145187
526, -2.106897, 0.780510, -6.301539, 11.057419, -58.138596, 44.289925
527, -2.918532, 3.526659, -10.874464, -47.431129, -11.901954, 1.999847
528, -2.937685, 0.378284, -10.486604, -38.202122, 29.548428, -20.526871
529, -2.334347, 3.248932, -7.733272, 20.729176, -20.619511, 6.602901
530, -1.134852, 1.934515, -12.078748, -26.423496, 35.243088, 82.579994
531, -2.468422, 1.515530, -12.322956, 30.446732, -61.260735, -14.435267
532, -4.718971, 1.561020, -10.726024, 17.194824, -38.214928, 7.892977
533, -3.213019, 2.238579, -7.163451, -0.530367, -9.550809, 47.083817
534, -3.059790, 1.223437, -8.501810, -14.057085, -35.566078, 65.366257
535, -4.067749, 1.019930, -9.217676, 11.011618, 30.090412, 78.442596
536, -3.806781, 2.130840, -11.683704, -17.079985, -16.901955, 46.060913
537, -0.787692, 1.369483, -4.575319, -11.560902, 4.846138, -15.190992
538, -0.986411, 2.832340, -7.939173, -44.454029, 18.265985, -7.954351
539, -1.891419, 2.403779, -10.062830, -37.400593, 25.517893, -63.626106
540, -3.169923, 2.865859, -12.856863, -8.095253, 0.265985, -36.389465
541, -2.217031, 4.295198, -15.035586, -13.828077, -8.711115, -1.374199
542, -3.248932, 4.060566, -13.864821, 16.576504, 7.128580, -0.290229
543, -3.778050, 2.509123, -13.704411, 0.721541, 9.296519, 12.587633
544, -4.062960, 2.609680, -13.759477, 14.423831, 0.739267, 17.954046
545, -1.678335, 2.655170, -9.888053, -14.538000, -3.840885, 19.320457
546, -2.370260, 1.838747, -7.666234, -22.339527, 19.265985, -32.900917
547, -4.455609, 0.648829, -11.379641, -6.484566, 38.975906, -44.244431
548, -2.090138, 2.865859, -5.801151, 13.439098, 51.517891, 13.053282
549, -4.888960, 1.599327, -10.872069, 15.675740, 13.365222, 87.816643
550, -3.148375, 2.726996, -9.780313, 20.805511, 0.960642, 59.083817
551, -1.932121, 2.037466, -8.815451, -3.629604, -7.367603, 65.442596
552, -2.439692, 1.319205, -9.722853, 19.423832, 2.380489, 21.534199
553, -4.527435, -0.067038, -10.797850, -12.331894, -14.726381, 11.984580
554, -3.770868, 0.687136, -10.347739, 7.637572, 1.433924, -3.297863
555, -3.679888, 0.591368, -9.991004, -0.538000, 0.136214, 0.274656
